_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
69318316097f65b36b50092e,true,68.5,95.16,68.7,69.03,3399;0;0;0,custom,custom,-1,0,595.45,2,0,false,false,english,,normal,false,false,false,,1764852502000
69305d9a097f65b36b43d425,,66.83,94.15,66.83,65.9,689;0;0;0,custom,custom,-1,0,123.72,0,0,false,false,english,,normal,false,false,false,,1764777370000
69305b8a097f65b36b43b313,,66.49,95.57,66.49,63.64,689;0;0;0,custom,custom,-1,0,124.36,0,0,false,false,english,,normal,false,false,false,,1764776842000
692ed181097f65b36b324137,,65.67,96.04,65.88,68.59,3652;0;0;0,custom,custom,-1,0,667.35,1,0,false,false,english,,normal,false,false,false,,1764675969000
692df7ae097f65b36b2a528d,,74.52,97.27,74.52,69.71,567;0;0;0,words,100,-1,0,91.31,0,0,true,false,english,,normal,false,false,false,,1764620206000
692df72d097f65b36b2a4c01,,63.57,95.21,63.57,63.88,159;0;0;0,time,30,-1,0,30.02,0,0,true,false,english,,normal,false,false,false,,1764620077000
692df6ff097f65b36b2a49b8,,88.78,97.37,88.78,76.32,222;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1764620031000
692db531097f65b36b267b19,,65.47,95.54,65.93,67.36,3799;1;0;1,custom,custom,-1,0,696.36,9,0,false,false,english,,normal,false,false,false,,1764603185000
692c7ca4097f65b36b1ae20e,,62.37,94.42,62.6,65.62,2736;0;0;0,custom,custom,-1,0,526.37,0,0,false,false,english,,normal,false,false,false,,1764523172000
692c71aa097f65b36b1a6f28,,81.59,96.26,81.59,72.5,204;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1764520362000
692c472a097f65b36b18a8ad,,82,95.35,82,75.28,205;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1764509482000
692b35d5097f65b36b10940e,,81.57,99.03,81.57,72.96,204;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1764439509000
692b35b1097f65b36b1092b7,,77.95,97.5,78.34,77.98,195;1;0;0,time,30,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1764439473000
692974e6097f65b36b01386b,,67.12,94.87,67.51,69,4082;0;0;1,custom,custom,-1,0,729.83,1,0,false,false,english,,normal,false,false,false,,1764324582000
69286ae8097f65b36bf8430e,,62.71,94.26,62.86,66.63,4055;0;0;0,custom,custom,-1,1,775.97,6,3.64,false,false,english,,normal,false,false,false,,1764256488000
692707fc097f65b36bea705b,,63.99,93.6,63.99,69.67,640;0;0;0,time,120,-1,0,120.01,0,0,true,false,english,,normal,false,false,false,,1764165628000
69270773097f65b36bea68b1,,63.37,95.56,63.55,67.48,4031;0;0;0,custom,custom,-1,0,763.38,0,0,false,false,english,,normal,false,false,false,,1764165491000
6925c64494e1249ab945eba0,,61.97,93.86,62.17,66.28,3712;0;0;0,custom,custom,-1,0,718.81,0,0,false,false,english,,normal,false,false,false,,1764083268000
69245c1994e1249ab93646bd,,54.34,94.52,54.51,57.38,1865;0;0;0,custom,custom,-1,0,411.88,5,0,false,false,english,,normal,false,false,false,,1763990553000
69233f6fd8e248a53b6b9034,,62.1,95.33,62.26,65.38,4465;0;0;0,custom,custom,-1,0,862.84,4,0,false,false,english,,normal,false,false,false,,1763917679000
69215fbfd8e248a53b5b668e,true,93.96,97.92,93.96,80.37,235;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1763794879000
692033aed8e248a53b4eec09,,87.55,98.66,87.55,80.83,219;0;0;0,time,30,-1,1,30.02,0,1.87,false,false,english,,normal,false,false,false,,1763718062000
691f4088d8e248a53b44f0a4,,63.16,95.18,63.39,67.22,3237;0;0;0,custom,custom,-1,0,615.04,1,0,false,false,english,,normal,false,false,false,,1763655816000
691dea54d8e248a53b355500,,64.82,95.49,65,67.21,4273;0;0;0,custom,custom,-1,0,791.03,0,0,false,false,english,,normal,false,false,false,,1763568212000
691c43b0d8e248a53b237c38,,62.85,95.01,64,68.09,4054;7;0;0,custom,custom,-1,0,774.01,1,0,false,false,english,,normal,false,false,false,,1763460016000
691b5667d8e248a53b1993a1,,67.41,94.97,67.61,69.99,4240;0;0;0,custom,custom,-1,0,754.74,1,0,false,false,english,plus_one,normal,false,false,false,,1763399271000
691b536ad8e248a53b1960a5,,70.38,94.95,70.38,68.54,539;0;0;0,words,100,-1,0,91.9,0,0,true,false,english,plus_one,normal,false,false,false,,1763398506000
691a257c73393afa8b8dee55,,76.29,97.29,76.29,67,573;0;0;0,words,100,-1,0,90.13,1,0,true,false,english,plus_one,normal,false,false,false,,1763321212000
691a250e73393afa8b8dea50,,74.22,95.34,74.22,75.73,567;0;0;0,words,100,-1,0,91.67,0,0,true,false,english,plus_one,normal,false,false,false,,1763321102000
691a23e273393afa8b8ddfb7,true,77.93,97.71,77.93,72.08,555;0;0;0,words,100,-1,0,85.47,0,0,true,false,english,plus_one,normal,false,false,false,,1763320802000
6919d31b73393afa8b8a9b34,true,67.85,94.15,68.05,68.76,4076;0;0;0,custom,custom,-1,0,720.83,0,0,false,false,english,,normal,false,false,false,,1763300123000
6919a3de73393afa8b88d095,,61.87,95.05,62.06,64.62,3859;0;0;0,custom,custom,-1,0,748.45,1,0,false,false,english,,normal,false,false,false,,1763288030000
691760ed73393afa8b75d2a6,,60.48,95.64,60.75,58.05,4177;0;0;0,custom,custom,-1,0,828.71,5,0,false,false,english,,normal,false,false,false,,1763139821000
69170a5e73393afa8b711e5d,true,66.91,95.69,67.12,69.75,3858;0;0;0,custom,custom,-1,0,691.94,0,0,false,false,english,,normal,false,false,false,,1763117662000
6915c7ca73393afa8b62d5ba,,64.67,95.47,64.89,68.46,3437;0;0;0,custom,custom,-1,0,637.8,0,0,false,false,english,,normal,false,false,false,,1763035082000
6914a3bd73393afa8b5687ea,true,66.5,94.84,66.85,67.41,4635;0;0;1,custom,custom,-1,0,836.34,0,0,false,false,english,,normal,false,false,false,,1762960317000
691453903ba5c30337738fc5,,62,94.47,62.34,66.78,4665;1;0;0,custom,custom,-1,0,902.93,0,0,false,false,english,,normal,false,false,false,,1762939792000
69144fd13ba5c3033773680b,,65.09,95.36,65.32,69.79,4048;0;0;0,custom,custom,-1,0,746.27,0,0,false,false,english,,normal,false,false,false,,1762938833000
69136f2f3ba5c303376aea02,,77.99,94.26,77.99,69.56,195;0;0;0,time,30,-1,0,30,0,0,false,false,english,plus_one,normal,false,false,false,,1762881327000
69136f0f3ba5c303376ae84a,,84.8,95.95,84.8,79.18,212;0;0;0,time,30,-1,0,30,0,0,false,false,english,plus_one,normal,false,false,false,,1762881295000
69136eec3ba5c303376ae630,,88.39,97.36,88.39,78.24,221;0;0;0,time,30,-1,0,30,0,0,false,false,english,plus_one,normal,false,false,false,,1762881260000
691369df3ba5c303376a9978,,84.36,96.79,84.36,79.3,211;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,plus_one,normal,false,false,false,,1762879967000
691369bc3ba5c303376a9769,,82.79,96.74,82.79,77.77,207;0;0;0,time,30,-1,0,30,0,0,false,false,english,plus_one,normal,false,false,false,,1762879932000
691369903ba5c303376a94f8,,69.98,94.15,69.98,55.87,175;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,plus_one,normal,false,false,false,,1762879888000
69135ee83ba5c3033769f40f,true,65.4,95.2,65.62,69.06,4229;0;0;0,custom,custom,-1,0,775.91,0,0,false,false,english,crt,normal,false,false,false,,1762877160000
691300513ba5c30337654b68,,64.01,95.43,64.23,67.9,4089;0;0;0,custom,custom,-1,0,766.51,2,0,false,false,english_1k,,normal,false,false,false,,1762852945000
6910c2353ba5c303374ef58f,,65.06,95.87,65.27,69.91,3054;0;0;0,custom,custom,-1,0,563.3,0,0,false,false,english_1k,,normal,false,false,false,,1762705973000
690ec1033ba5c303373f4294,,70.78,95.7,70.78,68.45,177;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1762574595000
690ec0cc3ba5c303373f411b,,72.77,96.81,72.77,64.82,182;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1762574540000
690db2133ba5c30337348e5b,,66.9,95.9,67.14,69.68,3780;0;0;0,custom,custom,-1,0,678.08,0,0,false,false,english_1k,,normal,false,false,false,,1762505235000
690c17f83ba5c30337242def,,58.52,94.27,58.79,62.42,3236;1;0;0,custom,custom,-1,0,663.57,2,0,false,false,english_1k,,normal,false,false,false,,1762400248000
690c14713ba5c303372413ba,,62.47,95.59,62.78,66.24,3145;0;0;1,custom,custom,-1,0,604.17,0,0,false,false,english_1k,,normal,false,false,false,,1762399345000
690c11753ba5c3033723fcec,,65.66,96.8,65.88,69.21,3070;0;0;0,custom,custom,-1,0,561.05,0,0,false,false,english_1k,,normal,false,false,false,,1762398581000
690b35eb3ba5c303371a5615,,63.46,95.22,63.67,63.74,4351;0;0;0,custom,custom,-1,0,822.74,14,0,false,false,english_1k,,normal,false,false,false,,1762342379000
690739e83ba5c30337f3bdb2,,65.21,95.43,65.43,71,2384;0;0;0,custom,custom,-1,0,438.73,0,0,false,false,english_1k,,normal,false,false,false,,1762081256000
6907200f3ba5c30337f2f16c,,66.23,95.61,66.49,68.56,4097;0;0;0,custom,custom,-1,0,742.27,0,0,false,false,english_1k,,normal,false,false,false,,1762074639000
69062ea53ba5c30337eca49b,,64.75,94.65,64.98,68.83,3865;0;0;0,custom,custom,-1,0,716.32,0,0,false,false,english_1k,,normal,false,false,false,,1762012837000
6904b6e58ad5feaf681aaba7,,64.31,94.6,64.5,68.56,3454;0;0;0,custom,custom,-1,0,644.47,0,0,false,false,english_1k,,normal,false,false,false,,1761916645000
69046e788ad5feaf6817f07f,,59.67,94.84,59.86,66.65,3149;0;0;0,custom,custom,-1,0,633.3,0,0,false,false,english_1k,,normal,false,false,false,,1761898104000
69023b8a8ad5feaf68022309,,63.61,95.91,63.83,68.97,1770;0;0;0,custom,custom,-1,0,333.89,0,0,false,false,english_1k,,normal,false,false,false,,1761753994000
6901d80c8ad5feaf68fd2afd,,63.02,95.41,63.22,68.49,4330;0;0;0,custom,custom,-1,0,824.54,2,0,false,false,english_1k,,normal,false,false,false,,1761728524000
6900efd48ad5feaf68f4aea7,,66.14,95.97,66.45,69.8,4232;1;0;0,custom,custom,-1,0,767.87,1,0,false,false,english_1k,,normal,false,false,false,,1761669076000
6900bf008ad5feaf68f1bcc5,true,76.2,97.71,76.2,75.07,299;0;0;0,words,50,-1,0,47.08,0,0,false,false,english_1k,,normal,false,false,false,,1761656576000
6900bec78ad5feaf68f1b9b6,,73.13,95.81,73.13,69.26,183;0;0;0,time,30,-1,1,30.03,0,3.22,false,false,english_1k,,normal,false,false,false,,1761656519000
690096808a9e7ed6cd06974e,,66.59,96.21,66.84,69.75,4236;0;0;0,custom,custom,-1,0,763.41,0,0,false,false,english_1k,,normal,false,false,false,,1761646208000
69008f278a9e7ed6cd064ac9,,65.8,96.22,66.03,69.34,4100;0;0;0,custom,custom,-1,0,747.68,0,0,false,false,english_1k,,normal,false,false,false,,1761644327000
68ff659058e46f71a9624d0f,,63.99,95.89,64.23,69.19,4325;0;0;0,custom,custom,-1,0,811.03,0,0,false,false,english_1k,,normal,false,false,false,,1761568144000
68ff615c58e46f71a9621ca7,,63.38,96.68,63.64,70.22,4168;1;0;0,custom,custom,-1,0,789.15,1,0,false,false,english_1k,,normal,false,false,false,,1761567068000
68fe6b5058e46f71a95a94f6,,64.41,95.97,64.65,71.72,4394;0;0;0,custom,custom,-1,0,818.61,0,0,false,false,english_1k,,normal,false,false,false,,1761504080000
68fe5c1258e46f71a95a06e1,,63.36,95.41,63.58,68.84,3954;0;0;0,custom,custom,-1,0,748.89,1,0,false,false,english_1k,,normal,false,false,false,,1761500178000
68fdf17358e46f71a9564656,,63.28,96.06,63.47,66.23,3938;0;0;0,custom,custom,-1,0,746.76,0,0,false,false,english_1k,,normal,false,false,false,,1761472883000
68fddbba58e46f71a955a119,,64.96,95.35,65.27,69.25,4113;1;0;0,custom,custom,-1,0,759.83,0,0,false,false,english_1k,,normal,false,false,false,,1761467322000
68fdd83958e46f71a955871d,,67.18,95.95,67.4,71.34,614;0;0;0,custom,custom,-1,0,109.67,0,0,false,false,english_1k,,normal,false,false,false,,1761466425000
68fb432d58e46f71a94036b4,,64.42,96.27,64.64,69.16,4100;0;0;0,custom,custom,-1,0,763.77,0,0,false,false,english_1k,,normal,false,false,false,,1761297197000
68f9f26058e46f71a933215a,,67.49,94.84,67.74,70.47,3835;0;0;0,custom,custom,-1,0,681.84,1,0,false,false,english_1k,,normal,false,false,false,,1761210976000
68f8f68558e46f71a929eb8e,,63.46,94.52,63.72,67.1,2971;0;0;0,custom,custom,-1,0,561.76,0,0,false,false,english_1k,,normal,false,false,false,,1761146501000
68f8ea5a58e46f71a9293600,,62.54,94.06,62.74,66.71,3029;0;0;0,custom,custom,-1,0,581.22,0,0,false,false,english_1k,,normal,false,false,false,,1761143386000
68f8e7a858e46f71a9290ac5,,64.27,96.55,64.47,69.71,3147;0;0;0,custom,custom,-1,0,587.61,0,0,false,false,english_1k,,normal,false,false,false,,1761142696000
68f7c49e58e46f71a91e5494,,74.78,98.95,74.78,77.92,187;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1761068190000
68f7c47358e46f71a91e51fb,,71.16,97.28,71.16,78.23,178;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1761068147000
68f7c45258e46f71a91e5022,,68.39,94.09,70.79,74.19,171;2;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1761068114000
68f7c42f58e46f71a91e4e45,,66.77,95.03,68.77,73.8,167;2;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1761068079000
68f7c40758e46f71a91e4be9,,48.84,94.34,49.23,44.75,2788;0;0;0,custom,custom,-1,0,685,25,0,false,false,english_1k,,normal,false,false,false,,1761068039000
68f51b9458e46f71a904b86d,,73.57,96.84,73.57,73.16,184;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1760893844000
68f51b7358e46f71a904b734,,76.78,96.98,76.78,81.14,192;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1760893811000
68f51b4f58e46f71a904b5e9,true,77.59,96.52,77.59,76.83,194;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1760893775000
68f517f958e46f71a9049623,true,67.9,97.81,67.9,64.29,312;0;0;0,custom,custom,-1,0,55.14,0,0,false,false,english_1k,,normal,false,false,false,,1760892921000
68f4b64058e46f71a9012f7b,,48.37,95.8,49.91,56.5,1539;0;0;0,custom,custom,-1,0,381.8,2,0,false,false,english_1k,,normal,false,false,false,,1760867904000
68f3d8c458e46f71a9fbc399,,48.67,94.47,50.28,59.35,1479;0;0;0,custom,custom,-1,0,364.67,1,0,false,false,english_1k,,normal,false,false,false,,1760811204000
68f3cecd58e46f71a9fb6bf5,,43.13,95.22,45.11,57.41,2594;0;0;0,custom,custom,-1,0,721.68,7,0,false,false,english_1k,,normal,false,false,false,,1760808653000
68f37d5d58e46f71a9f89d00,,63.32,95.08,63.54,69.34,3282;0;0;0,custom,custom,-1,0,621.95,0,0,false,false,english_1k,,normal,false,false,false,,1760787805000
68f37ae058e46f71a9f8898d,,57.36,95.76,57.7,64.57,1543;0;0;0,custom,custom,-1,1,322.79,1,38.12,false,false,english_1k,,normal,false,false,false,,1760787168000
68f3758b58e46f71a9f860e5,,60.28,95.27,60.78,66.8,1812;2;1;0,custom,custom,-1,0,360.74,0,0,false,false,english_1k,,normal,false,false,false,,1760785803000
68f2612658e46f71a9efd894,,63.84,96.45,64.11,69.01,2853;0;0;0,custom,custom,-1,0,536.27,0,0,false,false,english_1k,,normal,false,false,false,,1760715046000
68f1303ac2c5004cd44a3356,,65.47,96.23,65.73,70.3,2970;0;0;0,custom,custom,-1,0,544.4,0,0,false,false,english_1k,,normal,false,false,false,,1760636986000
68f12e05c2c5004cd44a1491,,64.33,96.11,64.47,70.63,2779;0;0;0,custom,custom,-1,0,518.37,2,0,false,false,english_1k,,normal,false,false,false,,1760636421000
68f09eb6c2c5004cd443522a,,62.86,95.98,64.41,70.66,2921;8;1;1,custom,custom,-1,0,557.59,0,0,false,false,english_1k,,normal,false,false,false,,1760599734000
68ef4bfec2c5004cd436138a,,65.48,96.62,65.69,69.89,3125;0;0;0,custom,custom,-1,0,572.73,1,0,false,false,english_1k,,normal,false,false,false,,1760513022000
68ef37c6c2c5004cd4356274,,63.05,95.43,63.19,69.36,3617;0;0;0,custom,custom,-1,0,688.4,0,0,false,false,english_1k,,normal,false,false,false,,1760507846000
68ef2953c2c5004cd434edbd,,64,96.91,64.31,70.34,2958;0;0;0,custom,custom,-1,0,554.59,0,0,false,false,english_1k,,normal,false,false,false,,1760504147000
68ef26e1c2c5004cd434db7c,,61.15,96.89,61.45,65.91,2073;0;0;0,custom,custom,-1,1,406.78,2,1.92,false,false,english_1k,,normal,false,false,false,,1760503521000
68ee41bcc2c5004cd42b869a,,61.76,97,62.05,68.49,2121;0;0;0,custom,custom,-1,0,412.13,0,0,false,false,english_1k,,normal,false,false,false,,1760444860000
68ee4001c2c5004cd42b7257,,57.37,95.98,57.4,67.27,2416;0;0;0,custom,custom,-1,0,505.31,1,0,false,false,english_1k,,normal,false,false,false,,1760444417000
68ecf57ec2c5004cd41f34a1,true,67.74,96.94,67.91,72.42,411;0;0;0,custom,custom,-1,1,72.8,0,20.54,false,false,english_1k,,normal,false,false,false,,1760359806000
68ecadc4c2c5004cd41c7635,,59.1,95.87,59.24,70.33,3382;0;0;0,custom,custom,-1,0,686.68,0,0,false,false,english_1k,,normal,false,false,false,,1760341444000
68ecab01c2c5004cd41c5d96,,62.33,96.88,62.48,71.2,3368;0;0;0,custom,custom,-1,0,648.44,0,0,false,false,english_1k,,normal,false,false,false,,1760340737000
68eca866c2c5004cd41c462b,,58.65,94.84,58.8,62.8,400;0;0;0,custom,custom,-1,0,81.84,0,0,false,false,english_1k,,normal,false,false,false,,1760340070000
68eca804c2c5004cd41c429f,true,67.66,99.12,67.86,74.39,335;0;0;0,custom,custom,-1,0,59.41,0,0,false,false,english_1k,,normal,false,false,false,,1760339972000
68eca7bac2c5004cd41c3fd0,,59.49,95.24,59.64,67.63,398;0;0;0,custom,custom,-1,0,80.28,0,0,false,false,english_1k,,normal,false,false,false,,1760339898000
68eca759c2c5004cd41c3c21,,60.97,95.82,61.12,66.97,411;0;0;0,custom,custom,-1,0,80.89,0,0,false,false,english_1k,,normal,false,false,false,,1760339801000
68ebb26ec2c5004cd414d6f8,,64.35,96.51,64.5,75.11,411;0;0;0,custom,custom,-1,0,76.65,0,0,false,false,english_1k,,normal,false,false,false,,1760277102000
68ebb20bc2c5004cd414d362,true,67.65,97.57,67.82,74.3,400;0;0;0,custom,custom,-1,0,70.96,0,0,false,false,english_1k,,normal,false,false,false,,1760277003000
68ebafc6c2c5004cd414bd0c,,58.91,97.17,59.09,67.09,339;0;0;0,custom,custom,-1,0,69.05,0,0,false,false,english_1k,,normal,false,false,false,,1760276422000
68eb8edac2c5004cd4139555,,62.57,94.51,62.73,65.76,392;0;0;0,custom,custom,-1,0,75.17,0,0,false,false,english_1k,,normal,false,false,false,,1760267994000
68eb8e7dc2c5004cd4139206,,62.89,95.56,63.03,65.01,426;0;0;0,custom,custom,-1,0,81.29,0,0,false,false,english_1k,,normal,false,false,false,,1760267901000
68eb8e1dc2c5004cd4138ef2,,65.67,96.34,65.82,72.23,444;0;0;0,custom,custom,-1,0,81.13,0,0,false,false,english_1k,,normal,false,false,false,,1760267805000
68eb8db3c2c5004cd4138b3e,,64.18,95.5,64.27,71.12,700;0;0;0,custom,custom,-1,0,130.88,0,0,false,false,english_1k,,normal,false,false,false,,1760267699000
68eb8a4fc2c5004cd4136f9d,,64.65,96.26,64.95,70.33,3701;1;0;0,custom,custom,-1,0,686.94,0,0,false,false,english_1k,,normal,false,false,false,,1760266831000
68eb63a7c2c5004cd41237d7,,58.9,94.31,59.5,65.67,1867;1;0;0,custom,custom,-1,0,380.36,1,0,false,false,english_1k,,normal,false,false,false,,1760256935000
68eb60f0c2c5004cd41221f6,,65.23,96.38,65.4,71.24,2628;0;0;0,custom,custom,-1,1,483.46,0,69.49,false,false,english_1k,,normal,false,false,false,,1760256240000
68ea843dc2c5004cd40caa66,,60.4,95.46,60.55,65.75,2734;0;0;0,custom,custom,-1,0,543.2,0,0,false,false,english_1k,,normal,false,false,false,,1760199741000
68ea3e65c2c5004cd40a3925,,62.41,96.38,62.63,69.1,2939;0;0;0,custom,custom,-1,0,565.07,0,0,false,false,english_1k,,normal,false,false,false,,1760181861000
68ea3c10c2c5004cd40a25f7,,60.76,96.97,60.85,67.24,731;0;0;0,custom,custom,-1,0,144.36,0,0,false,false,english_1k,,normal,false,false,false,,1760181264000
68ea06d2c2c5004cd4089db1,,61.52,92.08,61.52,69.65,312;0;0;0,custom,custom,-1,0,60.86,0,0,false,false,english_1k,,normal,false,false,false,,1760167634000
68ea067cc2c5004cd4089bac,,65.5,97.42,65.6,73.79,675;0;0;0,custom,custom,-1,0,123.66,0,0,false,false,english_1k,,normal,false,false,false,,1760167548000
68ea0099c2c5004cd40874c4,,63.73,95.32,63.82,64.94,733;0;0;0,custom,custom,-1,0,138.01,2,0,false,false,english_1k,,normal,false,false,false,,1760166041000
68e9302dc2c5004cd4023f36,,62.64,96.97,62.72,64.84,733;0;0;0,custom,custom,-1,1,140.43,0,1.8,false,false,english_1k,,normal,false,false,false,,1760112685000
68e92d8fc2c5004cd4021bad,,63.45,95.75,63.54,65.19,739;0;0;0,custom,custom,-1,1,139.76,3,1.74,false,false,english_1k,,normal,false,false,false,,1760112015000
68e92b19c2c5004cd401f9c0,,62.39,94.46,62.42,68.84,2036;0;0;0,custom,custom,-1,0,391.63,0,0,false,false,english_1k,,normal,false,false,false,,1760111385000
68e928d4c2c5004cd401da3b,,66.23,95.94,66.33,69.89,660;0;0;0,custom,custom,-1,0,119.58,0,0,false,false,english_1k,,normal,false,false,false,,1760110804000
68e92826c2c5004cd401d0e1,,65.56,95.92,65.83,70.33,2400;0;0;0,custom,custom,-1,0,439.31,0,0,false,false,english_1k,,normal,false,false,false,,1760110630000
68e7931cc2c5004cd4f1d38e,,64.37,97.13,64.46,67.07,744;0;0;0,custom,custom,-1,0,138.69,1,0,false,false,english_1k,,normal,false,false,false,,1760006940000
68e620d3c2c5004cd4e38a95,true,70.78,97.79,70.78,79.26,177;0;0;0,time,30,-1,0,30.01,0,0,true,false,english_1k,,normal,false,false,false,,1759912147000
68e6208cc2c5004cd4e3883c,,69.17,97.22,69.17,60.11,173;0;0;0,time,30,-1,0,30.01,1,0,false,false,english_1k,,normal,false,false,false,,1759912076000
68e51a8dc2c5004cd4d9bfe7,,65,97.27,65.17,69.89,2730;0;0;0,custom,custom,-1,0,503.96,0,0,false,false,english_1k,,normal,false,false,false,,1759845005000
68e4e6fcc2c5004cd4d77f4e,,62.06,95.65,62.08,69.02,2198;0;0;0,custom,custom,-1,0,425.04,0,0,false,false,english_1k,,normal,false,false,false,,1759831804000
68e4e53ec2c5004cd4d77090,,63.44,97.05,63.49,68.86,1314;0;0;0,custom,custom,-1,0,248.55,1,0,false,false,english_1k,,normal,false,false,false,,1759831358000
68e4e428c2c5004cd4d76653,,63.54,96.59,63.84,71.7,2109;0;0;0,custom,custom,-1,0,398.3,0,0,false,false,english_1k,,normal,false,false,false,,1759831080000
68e3c427c2c5004cd4ccaf92,,58.9,96.56,58.94,67.39,1480;0;0;0,custom,custom,-1,0,301.54,1,0,false,false,english_1k,,normal,false,false,false,,1759757351000
68e3c2cec2c5004cd4cc9c86,,58.86,97.52,58.94,65.81,707;0;0;0,custom,custom,-1,0,144.13,1,0,false,false,english_1k,,normal,false,false,false,,1759757006000
68e3c21ec2c5004cd4cc92fd,,62.41,96.78,62.44,71.84,2281;0;0;0,custom,custom,-1,0,438.57,0,0,false,false,english_1k,,normal,false,false,false,,1759756830000
68e3bfbac2c5004cd4cc71e2,,62.48,98.11,62.51,69.19,2175;0;0;0,custom,custom,-1,0,417.74,3,0,false,false,english_1k,,normal,false,false,false,,1759756218000
68e38e19c2c5004cd4ca7a4c,,62.94,97.02,63.25,69.66,2304;2;0;0,custom,custom,-1,0,439.24,2,0,false,false,english_1k,,normal,false,false,false,,1759743513000
68e28103c2c5004cd4c2b4ab,,63.84,95.68,63.87,67.34,2314;0;0;0,custom,custom,-1,0,434.93,0,0,false,false,english_1k,,normal,false,false,false,,1759674627000
68e27aadc2c5004cd4c27921,,54.69,94.36,63.21,63.31,1328;41;2;2,custom,custom,-1,0,291.4,8,0,false,false,english_1k,,normal,false,false,false,,1759673005000
68e27965c2c5004cd4c26de2,,64.66,97.18,64.69,67.04,2124;0;0;0,custom,custom,-1,0,394.19,8,0,false,false,english_1k,,normal,false,false,false,,1759672677000
68e225d0c2c5004cd4bfd80b,,65.06,96.89,65.36,69.81,2812;0;0;1,custom,custom,-1,0,518.68,1,0,false,false,english_1k,,normal,false,false,false,,1759651280000
68e15294c2c5004cd4bae4e0,,66.4,97.49,66.43,71.02,2590;0;0;0,custom,custom,-1,0,468.05,1,0,false,false,english_1k,,normal,false,false,false,,1759597204000
68e13c6cc2c5004cd4ba15b2,,62.23,94.43,62.25,65.85,2573;0;0;0,custom,custom,-1,0,496.19,3,0,false,false,english_1k,,normal,false,false,false,,1759591532000
68e133ffc2c5004cd4b9caff,,64.12,96.27,64.15,69.67,1903;0;0;0,custom,custom,-1,0,356.16,0,0,false,false,english_1k,,normal,false,false,false,,1759589375000
68e1327ec2c5004cd4b9bdd6,,43.89,95.77,46.27,59.74,2392;0;0;0,custom,custom,-1,0,654.04,4,0,false,false,english_1k,,normal,false,false,false,,1759588990000
68e12fccc2c5004cd4b9a4b1,,55.4,95.49,55.66,60.24,1949;0;0;0,custom,custom,-1,0,422.14,2,0,false,false,english_1k,,normal,false,false,false,,1759588300000
68e12e13c2c5004cd4b99538,true,66.58,96.61,66.58,71.54,709;0;0;0,custom,custom,-1,0,127.79,0,0,false,false,english_1k,,normal,false,false,false,,1759587859000
68e12d78c2c5004cd4b99011,,63.24,96.61,63.56,70.59,1386;1;0;1,custom,custom,-1,0,263,1,0,false,false,english_1k,,normal,false,false,false,,1759587704000
68e12c63c2c5004cd4b98685,,64.75,97.18,64.8,71.82,1443;0;0;0,custom,custom,-1,0,267.41,0,0,false,false,english_1k,,normal,false,false,false,,1759587427000
68e12b2ac2c5004cd4b97afc,,61.68,95.91,61.71,68.87,2166;0;0;0,custom,custom,-1,0,421.39,2,0,false,false,english_1k,,normal,false,false,false,,1759587114000
68dfe776c2c5004cd4af7aa5,,64.34,96.89,64.37,69.8,2077;0;0;0,custom,custom,-1,2,387.41,0,358.29,false,false,english_1k,,normal,false,false,false,,1759504246000
68dea96cc2c5004cd4a46c20,true,65.88,96.49,65.97,69.22,686;0;0;0,custom,custom,-1,0,124.96,0,0,false,false,english_1k,,normal,false,false,false,,1759422828000
68dea76ac2c5004cd4a44fe4,true,63.75,95.5,63.78,70.5,1988;0;0;0,custom,custom,-1,0,374.24,0,0,false,false,english_1k,,normal,false,false,false,,1759422314000
68dea532c2c5004cd4a432b4,,60.75,95.96,60.91,66.26,2812;0;0;0,custom,custom,-1,1,555.41,2,184.32,false,false,english_1k,,normal,false,false,false,,1759421746000
